2014-09-16 13:03:07.817 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6f102966: startup date [Tue Sep 16 13:03:07 PDT 2014]; root of context hierarchy
2014-09-16 13:03:07.866 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [ctm-engine.xml]
2014-09-16 13:03:08.123 [main] INFO  org.springframework.beans.factory.support.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@291468a4: defining beans [jmsConfiguration,jmsPublish,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,DBChannel,connectionFactory,jmsTemplate]; root of factory hierarchy
2014-09-16 13:03:08.202 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager initialized 
2014-09-16 13:03:08.232 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager returning links 
2014-09-16 13:03:08.233 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp links to publish: 50000
2014-09-16 13:03:10.416 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  43
2014-09-16 13:03:10.451 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  44
2014-09-16 13:03:10.483 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  45
2014-09-16 13:03:10.515 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  46
2014-09-16 13:03:10.550 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  47
2014-09-16 13:03:10.583 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  48
2014-09-16 13:03:10.615 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  49
2014-09-16 13:03:10.649 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  50
2014-09-16 13:03:10.684 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  51
2014-09-16 13:03:10.719 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  52
2014-09-16 13:03:10.753 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  53
2014-09-16 13:03:10.786 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  54
2014-09-16 13:03:10.819 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  55
2014-09-16 13:03:10.853 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  56
2014-09-16 13:03:10.887 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  57
2014-09-16 13:03:10.920 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  58
2014-09-16 13:03:10.950 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  59
2014-09-16 13:03:10.983 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  60
2014-09-16 13:03:11.020 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  61
2014-09-16 13:03:11.056 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  62
2014-09-16 13:03:11.098 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  63
2014-09-16 13:03:11.268 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  64
2014-09-16 13:03:11.474 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  65
2014-09-16 13:03:11.523 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  66
2014-09-16 13:03:11.566 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  67
2014-09-16 13:03:11.607 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  68
2014-09-16 13:03:11.648 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  69
2014-09-16 13:03:11.689 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  70
2014-09-16 13:03:11.729 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  71
2014-09-16 13:03:11.770 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  72
2014-09-16 13:03:11.810 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  73
2014-09-16 13:03:11.847 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  74
2014-09-16 13:03:11.878 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  75
2014-09-16 13:03:11.915 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  76
2014-09-16 13:03:11.948 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  77
2014-09-16 13:03:11.977 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  78
2014-09-16 13:03:12.010 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  79
2014-09-16 13:03:12.041 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  80
2014-09-16 13:03:12.075 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  81
2014-09-16 13:03:12.108 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  82
2014-09-16 13:03:12.141 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  83
2014-09-16 13:03:12.176 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  84
2014-09-16 13:03:12.209 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  85
2014-09-16 13:03:12.239 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  86
2014-09-16 13:03:12.272 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  87
2014-09-16 13:03:12.304 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  88
2014-09-16 13:03:12.336 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  89
2014-09-16 13:03:12.368 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  90
2014-09-16 13:03:12.409 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  91
2014-09-16 13:03:12.636 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  92
2014-09-16 13:03:12.775 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  93
